id,summary,content,steps,notes,status
dieu_khoan__ans_124,"Khái niệm, phạm vi áp dụng của sự kiện bất khả kháng và quyền miễn trừ trách nhiệm","Sự kiện bất khả kháng là các tình huống khách quan, không thể lường trước và không thể khắc phục dù đã áp dụng mọi biện pháp cần thiết, gây cản trở việc thực hiện nghĩa vụ. Các sự kiện này bao gồm thiên tai (lũ lụt, dịch bệnh, hỏa hoạn...) và các biến động xã hội (chiến tranh, khủng bố, bạo loạn, cấm vận...). Cả Quý khách và VNPT đều được miễn trừ mọi trách nhiệm trong việc thực hiện Bản Điều khoản này nếu bị cản trở bởi các trường hợp nêu trên hoặc các tình huống tương tự vượt quá sự kiểm soát theo pháp luật.",,,active
dieu_khoan__ans_125,Luật áp dụng và trình tự giải quyết tranh chấp liên quan đến dịch vụ Mobile Money như thế nào?,"Bản Điều khoản và Điều kiện này được giải thích và điều chỉnh hoàn toàn theo pháp luật Việt Nam. Mọi quyền, nghĩa vụ hoặc các nội dung chưa được quy định cụ thể tại đây sẽ được thực hiện theo các quy định pháp luật Việt Nam có liên quan. Khi phát sinh tranh chấp, Quý khách và VNPT ưu tiên giải quyết thông qua thương lượng và hòa giải. Nếu hòa giải không thành sau 30 ngày kể từ ngày một bên đưa ra tranh chấp, các bên có quyền đưa vụ việc ra Tòa án có thẩm quyền tại Việt Nam để giải quyết.",,,active
dieu_khoan__ans_126,Hiệu lực áp dụng và việc thay đổi Bản Điều khoản dịch vụ Mobile Money được quy định ra sao?,"Bản Điều khoản và Điều kiện này có hiệu lực áp dụng cho mọi phương thức mở tài khoản Mobile Money, bao gồm cả phương thức điện tử và trực tiếp tại điểm kinh doanh. Phiếu đề nghị mở tài khoản của Quý khách là một phần không tách rời của Bản Điều khoản này. VNPT có quyền thay đổi nội dung Điều khoản theo từng thời kỳ phù hợp với pháp luật; khi đó, văn bản mới sẽ thay thế hoàn toàn văn bản cũ ngay tại thời điểm có hiệu lực.",,,active
dieu_khoan__ans_127,Ví doanh nghiệp VNPT PAY áp dụng cho những đối tượng nào và trong phạm vi nào?,"Bản Điều khoản, điều kiện này áp dụng đối với các Khách hàng tổ chức (KHTC) mở và sử dụng tài khoản Ví điện tử VNPT Pay. Đối với các sản phẩm hoặc dịch vụ khác, có thể sẽ có các Điều khoản và điều kiện đặc thù riêng được áp dụng kèm theo.",,,active
dieu_khoan__ans_128,"Khi mở và sử dụng Ví doanh nghiệp VNPT PAY, tổ chức cần chấp thuận những điều khoản nào?","Quý doanh nghiệp lưu ý rằng việc ký và xác nhận Thỏa thuận mở/sử dụng Ví điện tử dành cho KHTC đồng nghĩa với việc chấp thuận toàn bộ Điều khoản, Chính sách Riêng tư và các quy định liên quan của VNPT; VNPT có quyền sửa đổi, bổ sung nội dung và các thay đổi có hiệu lực ngay khi được thông báo hoặc niêm yết trên trang thông tin điện tử/website dịch vụ mà không cần báo trước; việc tiếp tục sử dụng dịch vụ sau đó được coi là Quý doanh nghiệp đã chấp thuận các thay đổi và có trách nhiệm thường xuyên theo dõi, cập nhật, tuân thủ các hướng dẫn quản lý dịch vụ.",,,active
dieu_khoan__ans_129,Điều kiện và cách thức mở Ví doanh nghiệp VNPT PAY là gì?,"Quý doanh nghiệp có thể mở ví bằng cách ký Thỏa thuận gửi tới VNPT, sử dụng phương tiện điện tử để kết nối hoặc qua các kênh liên kết khác. Doanh nghiệp có nghĩa vụ cung cấp, cập nhật hồ sơ chính xác, trung thực và thông báo ngay cho VNPT nếu có thay đổi thông tin để đảm bảo quyền lợi. VNPT có quyền đề nghị bổ sung hồ sơ phù hợp yêu cầu quản lý và quy định pháp luật.",,,active
dieu_khoan__ans_130,Ví doanh nghiệp VNPT PAY được liên kết với những tài khoản hoặc phương thức thanh toán nào?,"Quý doanh nghiệp phải liên kết ví với ít nhất 01 tài khoản thanh toán hoặc thẻ ghi nợ chính chủ mở tại ngân hàng liên kết. Nếu ví không được liên kết hoặc duy trì liên kết trước và trong khi sử dụng, VNPT có quyền gửi thông báo đề nghị thực hiện. Sau 01 tháng từ khi thông báo nếu vẫn không liên kết, VNPT có quyền đóng ví và xử lý số dư (nếu có).",,,active
dieu_khoan__ans_131,Ví doanh nghiệp VNPT PAY được phép thực hiện những giao dịch gì và hạn mức giao dịch ra sao?,"Quý doanh nghiệp được dùng ví để rút tiền về ngân hàng liên kết, chuyển tiền (trong và ngoài hệ thống), thanh toán hàng hóa/dịch vụ và lệ phí công. Hạn mức giao dịch (số tiền tối đa/tối thiểu theo lần, ngày, tháng) sẽ được quy định chi tiết theo từng dịch vụ, phương thức xác thực và chính sách của VNPT/ngân hàng trong từng thời kỳ.",,,active
dieu_khoan__ans_132,"Tổ chức có trách nhiệm gì trong việc sử dụng, quản lý và tra soát khiếu nại Ví doanh nghiệp VNPT PAY","Doanh nghiệp chỉ sử dụng ví sau khi hoàn thành khớp đúng giấy tờ tùy thân, sinh trắc học và thông tin định danh của chủ ví hoặc người đại diện. Quý doanh nghiệp có trách nhiệm bảo mật mật khẩu, tự theo dõi số dư và thông báo ngay nếu ví bị lợi dụng. Quý doanh nghiệp có quyền yêu cầu tra soát, khiếu nại trong vòng 60 ngày kể từ ngày giao dịch và có thể yêu cầu cung cấp sao kê/chứng từ (có trả phí).",,,active
dieu_khoan__ans_133,Quy định và thủ tục ủy quyền sử dụng Ví doanh nghiệp VNPT PAY được thực hiện như thế nào?,"Quý doanh nghiệp được ủy quyền cho người khác sử dụng ví theo lần hoặc có thời hạn bằng văn bản có công chứng/chứng thực. Văn bản ủy quyền phải xác định rõ thời hạn, phạm vi ủy quyền và đính kèm hồ sơ nhận biết người được ủy quyền. Người được ủy quyền chịu trách nhiệm trong phạm vi ủy quyền, nhưng Quý doanh nghiệp là bên chịu trách nhiệm cuối cùng trước pháp luật và VNPT.",,,active
dieu_khoan__ans_134,Những hành vi nào bị cấm khi sử dụng Ví doanh nghiệp VNPT PAY?,"Quý doanh nghiệp cam kết không vi phạm pháp luật; không làm giả chứng từ/phương tiện thanh toán; không đánh cắp dữ liệu hay lợi dụng lỗi hệ thống. Nghiêm cấm cung cấp thông tin không trung thực; mở ví nặc danh; mua bán, cho thuê ví; xâm phạm sở hữu trí tuệ; phát tán mã độc hoặc lợi dụng ví để đánh bạc, rửa tiền, trốn thuế và các hành vi bất hợp pháp khác.",,,active
dieu_khoan__ans_135,"Trong những trường hợp nào Ví doanh nghiệp VNPT PAY bị tạm khóa, phong tỏa hoặc đóng?","Tạm khóa: Theo yêu cầu, thỏa thuận, khi có tranh chấp hoặc khi VNPT phát hiện vi phạm hành vi bị cấm. Phong tỏa: Theo yêu cầu cơ quan nhà nước, khi có nhầm lẫn ghi Có, hoặc khi doanh nghiệp nợ nghĩa vụ thanh toán đến hạn với VNPT nhưng không tự nguyện trả. Đóng ví: Khi doanh nghiệp chấm dứt hoạt động, vi phạm quy định mở ví, nặc danh, gian lận hoặc không phát sinh giao dịch/không liên kết ngân hàng.",,,active
dieu_khoan__ans_136,Cơ chế trích nợ tự động trên Ví doanh nghiệp VNPT PAY được thực hiện như thế nào?,"VNPT thực hiện trích nợ để thực hiện lệnh giao dịch của doanh nghiệp. VNPT có quyền chủ động trích nợ để cưỡng chế thi hành án/thu thuế theo yêu cầu cơ quan chức năng; điều chỉnh hạch toán sai; thu hồi khoản ghi Có nhầm; hoặc thu các khoản nợ đến hạn, lãi, phí theo thỏa thuận trước.",,,active
dieu_khoan__ans_137,"Phương thức thông báo và quy định về mật khẩu, chữ ký điện tử khi sử dụng Ví doanh nghiệp VNPT PAY l","VNPT gửi thông báo qua Website, Email, SMS hoặc điện thoại về các biến động số dư, phí, lịch bảo trì hoặc thay đổi điều khoản. Mọi văn bản được coi là đã nhận sau 03 ngày gửi thư bưu điện hoặc ngay trong ngày nếu gửi fax/SMS/Email. Quý doanh nghiệp phải thay đổi mật khẩu lần đầu và định kỳ; bảo mật tuyệt đối tên truy cập, mật khẩu, chữ ký điện tử và thông báo ngay nếu nghi ngờ bị truy cập trái phép.",,,active
dieu_khoan__ans_138,Biểu phí dịch vụ Ví doanh nghiệp VNPT PAY được quy định và thay đổi như thế nào?,"Biểu phí dịch vụ được VNPT quy định phù hợp với pháp luật và được thông báo công khai trên Trang thông tin điện tử, email hoặc văn bản. Tùy vào loại dịch vụ, VNPT sẽ thu phí theo gói, loại giao dịch, giá trị, số lượng hoặc đối tượng khách hàng cụ thể. VNPT có quyền thay đổi biểu phí, phương thức thu, hạn mức giao dịch và hạn mức số dư theo từng thời kỳ thông qua thông báo trên Website dịch vụ, email đã đăng ký hoặc Trang thông tin điện tử.",,,active
dieu_khoan__ans_139,Nghĩa vụ thanh toán phí và cơ chế trích nợ tự động đối với tổ chức được áp dụng ra sao?,"Quý doanh nghiệp có nghĩa vụ thanh toán đầy đủ các khoản phí phát sinh bằng cách trích nợ từ Ví điện tử theo từng giao dịch, định kỳ, tự động hoặc theo thỏa thuận. Trước khi giao dịch, Quý doanh nghiệp cần đảm bảo đủ số dư khả dụng cho cả giao dịch và phí. Trường hợp ví đăng ký thu phí không đủ số dư, VNPT có quyền trích nợ từ các ví khác của Quý doanh nghiệp tại VNPT hoặc yêu cầu thanh toán bằng hình thức khác.",,,active
dieu_khoan__ans_140,"Mục đích VNPT thu thập và xử lý dữ liệu, thông tin của khách hàng doanh nghiệp là gì?","Bằng việc sử dụng dịch vụ, Quý doanh nghiệp đồng ý để VNPT thu thập và sử dụng thông tin đăng ký, thông tin từ quá trình sử dụng dịch vụ (bao gồm sinh trắc học và tương tác số) cùng các nguồn hợp pháp khác. Dữ liệu này được dùng để: Cung cấp dịch vụ theo khai báo; Phục vụ quản lý rủi ro, phát triển sản phẩm, kiểm toán nội bộ; Thực thi quyền và nghĩa vụ của VNPT; Thực hiện chăm sóc khách hàng, tiếp thị, nghiên cứu thị trường (bao gồm cả việc thuê bên thứ ba thực hiện thay VNPT); và các mục đích khác trong Chính sách Riêng tư.",,,active
dieu_khoan__ans_141,Trong những trường hợp nào VNPT được cung cấp thông tin doanh nghiệp cho bên thứ ba?,"Bằng việc sử dụng dịch vụ, Quý doanh nghiệp đồng ý để VNPT thu thập và sử dụng thông tin đăng ký, thông tin từ quá trình sử dụng dịch vụ (bao gồm sinh trắc học và tương tác số) cùng các nguồn hợp pháp khác. Dữ liệu này được dùng để: Cung cấp dịch vụ theo khai báo; Phục vụ quản lý rủi ro, phát triển sản phẩm, kiểm toán nội bộ; Thực thi quyền và nghĩa vụ của VNPT; Thực hiện chăm sóc khách hàng, tiếp thị, nghiên cứu thị trường (bao gồm cả việc thuê bên thứ ba thực hiện thay VNPT); và các mục đích khác trong Chính sách Riêng tư.",,,active
dieu_khoan__ans_142,Phạm vi khách hàng doanh nghiệp đồng ý cho phép VNPT sử dụng thông tin doanh nghiệp là gì?,"Quý doanh nghiệp đồng ý cho phép VNPT sử dụng thông tin đăng ký cung cấp cho đối tác để phục vụ việc liên kết ví và thực hiện các yêu cầu nạp, rút, chuyển tiền hoặc thanh toán. Đồng thời, VNPT được phép lưu trữ các hình ảnh mà doanh nghiệp chia sẻ trong quá trình sử dụng dịch vụ trên môi trường điện toán đám mây để phục vụ các tiện ích do VNPT hoặc đối tác phối hợp xây dựng.",,,active
dieu_khoan__ans_143,Khách hàng doanh nghiệp có những quyền gì khi sử dụng Ví doanh nghiệp VNPT PAY?,"Quý doanh nghiệp có quyền sử dụng các dịch vụ, tiện ích và số dư ví cho các lệnh thanh toán hợp pháp. Doanh nghiệp được ủy quyền cho người khác sử dụng ví, thay đổi thông tin đăng ký, yêu cầu cấp lại mật khẩu và được đảm bảo an toàn số dư cũng như bảo mật thông tin theo pháp luật. Quý doanh nghiệp có quyền yêu cầu tư vấn, cung cấp hóa đơn, chứng từ, sao kê định kỳ/đột xuất; gửi yêu cầu tra soát, khiếu nại hoặc góp ý về chất lượng dịch vụ. Ngoài ra, Quý doanh nghiệp có quyền tạm ngừng hoặc ngừng sử dụng dịch vụ nếu không đồng ý với các thay đổi về biểu phí hay chính sách của VNPT và được bảo vệ dữ liệu cá nhân theo quy định.",,,active
